uid,ob_time,id,id_type,met_domain_name,version_num,src_id,rec_st_ind,wind_speed_unit_id,src_opr_type,wind_direction,wind_speed,prst_wx_id,past_wx_id_1,past_wx_id_2,cld_ttl_amt_id,low_cld_type_id,med_cld_type_id,hi_cld_type_id,cld_base_amt_id,cld_base_ht,visibility,msl_pressure,cld_amt_id_1,cloud_type_id_1,cld_base_ht_id_1,cld_amt_id_2,cloud_type_id_2,cld_base_ht_id_2,cld_amt_id_3,cloud_type_id_3,cld_base_ht_id_3,cld_amt_id_4,cloud_type_id_4,cld_base_ht_id_4,vert_vsby,air_temperature,dewpoint,wetb_temp,stn_pres,alt_pres,ground_state_id,q10mnt_mxgst_spd,cavok_flag,cs_hr_sun_dur,wmo_hr_sun_dur,wind_direction_q,wind_speed_q,prst_wx_id_q,past_wx_id_1_q,past_wx_id_2_q,cld_ttl_amt_id_q,low_cld_type_id_q,med_cld_type_id_q,hi_cld_type_id_q,cld_base_amt_id_q,cld_base_ht_q,visibility_q,msl_pressure_q,air_temperature_q,dewpoint_q,wetb_temp_q,ground_state_id_q,cld_amt_id_1_q,cloud_type_id_1_q,cld_base_ht_id_1_q,cld_amt_id_2_q,cloud_type_id_2_q,cld_base_ht_id_2_q,cld_amt_id_3_q,cloud_type_id_3_q,cld_base_ht_id_3_q,cld_amt_id_4_q,cloud_type_id_4_q,cld_base_ht_id_4_q,vert_vsby_q,stn_pres_q,alt_pres_q,q10mnt_mxgst_spd_q,cs_hr_sun_dur_q,wmo_hr_sun_dur_q,meto_stmp_time,midas_stmp_etime,wind_direction_j,wind_speed_j,prst_wx_id_j,past_wx_id_1_j,past_wx_id_2_j,cld_amt_id_j,cld_ht_j,visibility_j,msl_pressure_j,air_temperature_j,dewpoint_j,wetb_temp_j,vert_vsby_j,stn_pres_j,alt_pres_j,q10mnt_mxgst_spd_j,rltv_hum,rltv_hum_j,snow_depth,snow_depth_q,drv_hr_sun_dur,drv_hr_sun_dur_q
201180,2018-10-04 00:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,220,6,,0,,,,,,,0,1000,0,8,,42,,,0,,,0,,,0,0,13,11,11.9,0,1026,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-03 23:51:00,1510,,,,,,,,,,,,,,,,,87.2,A,0,,0,
196224,2018-10-04 00:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,240,8,,0,,,,,,,0,1000,0,1,,30,6,,78,,,0,,,0,0,13,12,12.5,0,1025,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,1,,1,,,,,,,,,1,,,,2018-10-03 23:50:00,1511,,,,,,,,,,,,,,,,,94.1,A,0,,0,
201221,2018-10-04 01:00:00,03354,WMO,HWND6910,1,556,1011,4,5,260,5,,0,,8,,,,,20,2300,1025.8,1,,27,7,,60,,,0,,,0,0,13,11.5,12.2,1011.5,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,1,2018-10-04 00:51:00,0,,,,,,,,,,,,K,,,,,90.5,A,0,,0,1
201226,2018-10-04 01:00:00,03529,WMO,HWND6910,1,657,1011,4,7,160,3,10,0,,0,,,,,250,800,1027.4,,,0,,,0,,,0,,,0,0,9.2,8.4,8.8,1023,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,101,101,101,,,,,,,,,,,,,,,1,,,,,2018-10-04 00:53:00,0,,,,,,,,,,,,K,,,,,94.5,A,0,,0,
203800,2018-10-04 01:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,200,5,,0,,8,,,,,30,4000,1026.2,8,,45,,,0,,,0,,,0,0,12.6,10.5,11.5,1014.5,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 00:51:00,0,,,,,,,,,,,,K,,,,,86.8,A,0,,0,1
184195,2018-10-04 01:00:00,03544,WMO,CARLOS,1,595,1011,4,5,230,4,,0,,7,,,,,30,2600,1026.4,7,,39,,,0,,,0,,,0,0,12.6,10.8,11.7,1013.4,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 01:00:00,0,,,,,,,,,,,,K,,,,,89.2,A,0,,0,1
184153,2018-10-04 01:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,13.3,11.5,12.3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 00:58:00,0,,,,,,,,,,,,K,,,,,88.4,A,0,,0,
203468,2018-10-04 01:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,230,3,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,13.8,11.5,12.6,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 01:05:00,0,,,,,,,,,,,,K,,,,,86.4,A,0,,0,1
200324,2018-10-04 01:00:00,4303,DCNN,CARLOS,1,30529,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.6,11.2,11.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 00:59:00,0,,,,,,,,,,,,K,,,,,91.7,A,0,,0,
203996,2018-10-04 01:00:00,4453,DCNN,WADRAIN,1,596,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,10.2,9.6,9.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,2018-10-04 00:59:00,0,,,,,,,,,,,,K,,,,,96.1,A,0,,0,
201881,2018-10-04 01:00:00,4458,DCNN,WADRAIN,1,24102,1011,4,6,220,4,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.5,10.5,11.5,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 01:03:00,0,,,,,,,,,,,,K,,,,,88.1,A,0,,0,1
203752,2018-10-04 01:00:00,4617,DCNN,WAMRAIN,1,622,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.5,11.6,12,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 00:59:00,0,,,,,,,,,,,,K,,,,,94,A,0,,0,
185179,2018-10-04 01:00:00,4787,DCNN,CARLOS,1,651,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,13.1,11.4,12.2,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 01:05:00,0,,,,,,,,,,,,K,,,,,89.5,A,0,,0,
204292,2018-10-04 01:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,9.6,9.3,9.5,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 00:57:00,0,,,,,,,,,,,,K,,,,,98.7,A,0,,0,
184250,2018-10-04 01:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,11.9,11,11.4,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 01:05:00,0,,,,,,,,,,,,K,,,,,93.8,A,0,,0,
201180,2018-10-04 01:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,210,5,,0,,,,,,,0,1000,0,3,,78,,,0,,,0,,,0,0,12,11,11.5,0,1026,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-04 00:52:00,1449,,,,,,,,,,,,,,,,,93.9,A,0,,0,
201221,2018-10-04 02:00:00,03354,WMO,HWND6910,1,556,1011,4,5,220,3,,0,,8,,,,,20,2800,1025.4,7,,27,5,,75,,,0,,,0,0,13,11.3,12.1,1011.2,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,1,2018-10-04 01:51:00,0,,,,,,,,,,,,K,,,,,89.3,A,0,,0,1
201226,2018-10-04 02:00:00,03529,WMO,HWND6910,1,657,1011,4,7,200,3,20,0,,0,,,,,250,170,1026.8,,,0,,,0,,,0,,,0,0,10,9.8,9.9,1022.4,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,101,101,101,,,,,,,,,,,,,,,1,,,,,2018-10-04 01:54:00,0,,,,,,,,,,,,K,,,,,98.7,A,0,,0,
203800,2018-10-04 02:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,220,4,,0,,4,,,,,30,3000,1025.9,2,,45,3,,81,,,0,,,0,0,11.4,9.9,10.6,1014.2,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-04 01:51:00,0,,,,,,,,,,,,K,,,,,90,A,0,,0,1
184195,2018-10-04 02:00:00,03544,WMO,CARLOS,1,595,1011,4,5,240,4,,0,,2,,,,,30,1500,1026.2,1,,42,,,0,,,0,,,0,0,11.2,10.1,10.6,1013.1,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 01:53:00,0,,,,,,,,,,,,K,,,,,92.4,A,0,,0,1
184153,2018-10-04 02:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,13.2,11.4,12.2,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 01:59:00,0,,,,,,,,,,,,K,,,,,88.4,A,0,,0,
203468,2018-10-04 02:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,230,5,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,13.8,11.5,12.6,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 02:05:00,0,,,,,,,,,,,,K,,,,,86.4,A,0,,0,1
200324,2018-10-04 02:00:00,4303,DCNN,CARLOS,1,30529,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.2,10.5,11.3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 01:59:00,0,,,,,,,,,,,,K,,,,,89.1,A,0,,0,
203996,2018-10-04 02:00:00,4453,DCNN,WADRAIN,1,596,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,9.7,9.3,9.5,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,2018-10-04 01:59:00,0,,,,,,,,,,,,K,,,,,97.3,A,0,,0,
201881,2018-10-04 02:00:00,4458,DCNN,WADRAIN,1,24102,1011,4,6,240,2,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,11,9.5,10.2,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:04:00,0,,,,,,,,,,,,K,,,,,89.9,A,0,,0,
203752,2018-10-04 02:00:00,4617,DCNN,WAMRAIN,1,622,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.3,11.6,11.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 01:58:00,0,,,,,,,,,,,,K,,,,,95.2,A,0,,0,
185179,2018-10-04 02:00:00,4787,DCNN,CARLOS,1,651,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.7,10.8,11.7,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 02:05:00,0,,,,,,,,,,,,K,,,,,88.2,A,0,,0,
204292,2018-10-04 02:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,9.6,9.4,9.5,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 01:57:00,0,,,,,,,,,,,,K,,,,,98.7,A,0,,0,
184250,2018-10-04 02:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,11.5,10.6,11,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 02:05:00,0,,,,,,,,,,,,K,,,,,93.8,A,0,,0,
201180,2018-10-04 02:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,220,5,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12,10,11,0,1026,0,0,2,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,,,,2018-10-04 01:52:00,1389,,,,,,,,,,,,,,,,,87.9,A,0,,0,
196224,2018-10-04 02:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,210,7,,0,,,,,,,0,1000,0,1,,39,8,,75,,,0,,,0,0,13,12,12.5,0,1025,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,1,,1,,,,,,,,,1,,,,2018-10-04 01:50:00,1391,,,,,,,,,,,,,,,,,94.1,A,0,,0,
201221,2018-10-04 03:00:00,03354,WMO,HWND6910,1,556,1011,4,5,230,5,,0,,8,,,,,20,2300,1024.8,3,,27,8,,75,,,0,,,0,0,13,11.3,12.1,1010.6,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,1,2018-10-04 02:51:00,0,,,,,,,,,,,,K,,,,,89.3,A,0,,0,1
201226,2018-10-04 03:00:00,03529,WMO,HWND6910,1,657,1011,4,7,200,3,20,0,,2,,,,,5,180,1026.3,2,,6,,,0,,,0,,,0,0,9.7,9.5,9.6,1022,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,101,101,101,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 02:54:00,0,,,,,,,,,,,,K,,,,,98.7,A,0,,0,
203800,2018-10-04 03:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,190,4,,0,,3,,,,,30,1500,1025.4,3,,39,,,0,,,0,,,0,0,10.3,9.5,9.9,1013.6,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 02:51:00,0,,,,,,,,,,,,K,,,,,94.7,A,0,,0,1
184195,2018-10-04 03:00:00,03544,WMO,CARLOS,1,595,1011,4,7,200,2,10,0,,0,,,,,250,600,1025.7,,,0,,,0,,,0,,,0,0,10.1,9.6,9.8,1012.6,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,,2018-10-04 02:55:00,0,,,,,,,,,,,,K,,,,,96,A,0,,0,1
184153,2018-10-04 03:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.6,10.5,11.5,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 02:58:00,0,,,,,,,,,,,,K,,,,,87,A,0,,0,
203468,2018-10-04 03:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,210,5,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,13.4,11,12.1,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:04:00,0,,,,,,,,,,,,K,,,,,85,A,0,,0,1
200324,2018-10-04 03:00:00,4303,DCNN,CARLOS,1,30529,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,10.7,9.5,10.1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 02:58:00,0,,,,,,,,,,,,K,,,,,92.4,A,0,,0,
203996,2018-10-04 03:00:00,4453,DCNN,WADRAIN,1,596,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,10.5,10.3,10.4,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,2018-10-04 02:59:00,0,,,,,,,,,,,,K,,,,,98.7,A,0,,0,
201881,2018-10-04 03:00:00,4458,DCNN,WADRAIN,1,24102,1011,4,6,230,2,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,10.5,9.6,10,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:05:00,0,,,,,,,,,,,,K,,,,,93.5,A,0,,0,1
203752,2018-10-04 03:00:00,4617,DCNN,WAMRAIN,1,622,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12,11.3,11.6,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 02:58:00,0,,,,,,,,,,,,K,,,,,95.1,A,0,,0,
185179,2018-10-04 03:00:00,4787,DCNN,CARLOS,1,651,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.6,11,11.8,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:04:00,0,,,,,,,,,,,,K,,,,,90.5,A,0,,0,
204292,2018-10-04 03:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,10,9.9,10,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 02:57:00,0,,,,,,,,,,,,K,,,,,100,A,0,,0,
184250,2018-10-04 03:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,10.1,9.8,9.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:04:00,0,,,,,,,,,,,,K,,,,,97.3,A,0,,0,
201180,2018-10-04 03:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,170,3,,0,,,,,,,0,1000,0,6,,36,,,0,,,0,,,0,0,10,10,10,0,1025,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-04 02:52:00,1329,,,,,,,,,,,,,,,,,100,A,0,,0,
196224,2018-10-04 03:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,210,9,,0,,,,,,,0,1000,0,8,,78,,,0,,,0,,,0,0,13,11,11.9,0,1024,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-04 02:51:00,1330,,,,,,,,,,,,,,,,,87.2,A,0,,0,
201221,2018-10-04 04:00:00,03354,WMO,HWND6910,1,556,1011,4,5,220,6,,0,,8,,,,,20,1600,1024.7,7,,27,6,,78,,,0,,,0,0,12.8,11.1,11.9,1010.5,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,1,2018-10-04 03:51:00,0,,,,,,,,,,,,K,,,,,89.2,A,0,,0,1
201226,2018-10-04 04:00:00,03529,WMO,HWND6910,1,657,1011,4,7,180,2,34,0,,4,,,,,30,10,1025.9,4,,39,,,0,,,0,,,0,0,9.1,8.9,9,1021.6,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,101,101,101,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 03:54:00,0,,,,,,,,,,,,K,,,,,98.6,A,0,,0,
203800,2018-10-04 04:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,140,4,,0,,7,,,,,30,1700,1025.2,7,,30,,,0,,,0,,,0,0,11.1,10,10.5,1013.5,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 03:55:00,0,,,,,,,,,,,,K,,,,,92.4,A,0,,0,1
184195,2018-10-04 04:00:00,03544,WMO,CARLOS,1,595,1011,4,7,220,4,34,0,,6,,,,,0,30,1025.5,6,,3,,,0,,,0,,,0,0,10.4,10.4,10.4,1012.4,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 03:53:00,0,,,,,,,,,,,,K,,,,,100,A,0,,0,1
184153,2018-10-04 04:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.2,10.4,11.3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:58:00,0,,,,,,,,,,,,K,,,,,89.1,A,0,,0,
203468,2018-10-04 04:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,220,3,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.8,10.4,11.5,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 04:05:00,0,,,,,,,,,,,,K,,,,,84.7,A,0,,0,1
200324,2018-10-04 04:00:00,4303,DCNN,CARLOS,1,30529,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,10.3,9.5,9.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:58:00,0,,,,,,,,,,,,K,,,,,94.8,A,0,,0,
203996,2018-10-04 04:00:00,4453,DCNN,WADRAIN,1,596,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,10.3,10.1,10.2,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,2018-10-04 03:59:00,0,,,,,,,,,,,,K,,,,,98.7,A,0,,0,
201881,2018-10-04 04:00:00,4458,DCNN,WADRAIN,1,24102,1011,4,6,240,4,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,11.5,10.7,11.1,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 04:03:00,0,,,,,,,,,,,,K,,,,,95.1,A,0,,0,1
203752,2018-10-04 04:00:00,4617,DCNN,WAMRAIN,1,622,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,11.7,11,11.3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:57:00,0,,,,,,,,,,,,K,,,,,95.1,A,0,,0,
185179,2018-10-04 04:00:00,4787,DCNN,CARLOS,1,651,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,11.6,10.3,10.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 04:05:00,0,,,,,,,,,,,,K,,,,,91.4,A,0,,0,
204292,2018-10-04 04:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,9.5,9.3,9.4,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 03:57:00,0,,,,,,,,,,,,K,,,,,98.7,A,0,,0,
184250,2018-10-04 04:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,9.7,9.6,9.6,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 04:05:00,0,,,,,,,,,,,,K,,,,,98.7,A,0,,0,
201180,2018-10-04 04:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,230,4,,0,,,,,,,0,1000,0,8,,30,,,0,,,0,,,0,0,12,11,11.5,0,1025,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-04 03:54:00,1267,,,,,,,,,,,,,,,,,93.9,A,0,,0,
196224,2018-10-04 04:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,230,10,,0,,,,,,,0,1000,0,8,,72,,,0,,,0,,,0,0,12,11,11.5,0,1024,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-04 03:51:00,1270,,,,,,,,,,,,,,,,,93.9,A,0,,0,
201221,2018-10-04 05:00:00,03354,WMO,HWND6910,1,556,1011,4,5,230,7,,0,,8,,,,,20,1600,1024.5,5,,27,8,,78,,,0,,,0,0,12.4,10.4,11.4,1010.2,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,1,2018-10-04 04:51:00,0,,,,,,,,,,,,K,,,,,87.9,A,0,,0,1
201226,2018-10-04 05:00:00,03529,WMO,HWND6910,1,657,1011,4,7,160,1,34,0,,6,,,,,5,20,1025.6,3,,6,4,,42,,,0,,,0,0,8.1,7.8,8,1021.2,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,101,101,101,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-04 04:54:00,0,,,,,,,,,,,,K,,,,,98.6,A,0,,0,
203800,2018-10-04 05:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,220,5,,0,,8,,,,,20,4500,1024.8,8,,27,,,0,,,0,,,0,0,12.2,10.8,11.5,1013.1,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,,2018-10-04 04:52:00,0,,,,,,,,,,,,K,,,,,91.4,A,0,,0,1
184195,2018-10-04 05:00:00,03544,WMO,CARLOS,1,595,1011,4,7,220,3,20,0,,8,,,,,5,250,1025.2,7,,6,6,,24,,,0,,,0,0,10.9,10.9,10.9,1012.1,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-04 04:53:00,0,,,,,,,,,,,,K,,,,,100,A,0,,0,1
184153,2018-10-04 05:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.3,10.6,11.4,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 04:58:00,0,,,,,,,,,,,,K,,,,,89.2,A,0,,0,
203468,2018-10-04 05:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,240,1,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,12.4,10.4,11.4,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-04 05:05:00,0,,,,,,,,,,,,K,,,,,88.1,A,0,,0,1
